routing,office_code,fbr,record_type,change_date,new_routing,name,address,city,state,zip,zip_ext,area_code,prefix,suffix,status_code,master_state
221475773,O,021001208,1,042709,000000000,SPERRY ASSOCIATES F.C.U.,521 CONKLIN STREET,FARMINGDALE,NY,11735,0000,516,873,7171,1,
221475786,O,021001208,1,030813,000000000,TEACHERS FCU,P.O. BOX 9005,SMITHTOWN,NY,11787,0000,631,698,7000,1,
221475867,O,021001208,1,072007,000000000,TOWN OF HEMPSTEAD E.F.C.U.,1830 GRAND AVENUE,BALDWIN,NY,11510,0000,516,867,4730,1,
221475870,O,021001208,2,040314,221475773,SPERRY ASSOCIATES FCU,2400 JERICHO TURNPIKE,GARDEN CITY PARK,NY,11040,4711,516,873,7171,1,
221475896,O,021001208,1,032213,000000000,ISLAND FEDERAL CREDIT UNION,120 MOTOR PARKWAY,"HAUPPAUGE,",NY,11788,0000,631,851,1100,1,
221476413,O,021001208,1,031909,000000000,QSIDE FCU,35-30 FRANCIS LEWIS BLVD,FLUSHING,NY,11358,0000,718,353,1300,1,
221476442,O,021001208,1,100217,000000000,BETHPAGE FEDERAL CREDIT UNION,899 S OYSTER BAY ROAD,BETHPAGE,NY,11714,0000,516,871,8160,1,
221476594,O,021001208,1,101607,000000000,LONG ISLAND REALTORS FCU,300 SUNRISE HIGHWAY,WEST BABYLON,NY,11704,0000,631,661,4800,1,
221476688,O,021001208,1,032613,000000000,NASSAU FINANCIAL FEDERAL CU,865 MERRICK AVE STE 250N,WESTBURY,NY,11590,0000,516,742,4900,1,
221476691,O,021001208,1,031412,000000000,WINTHROP-UNIVERSITY HOSPITAL EFCU,194 FIRST STREET,MINEOLA,NY,11501,0000,516,493,9400,1,
221476701,O,021001208,1,082407,000000000,NCPD FEDERAL CREDIT UNION,777 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,0000,516,938,0300,1,
221478877,O,021001208,1,011817,000000000,OCEAN FINANCIAL FCU,45 ATLANTIC AVE.,OCEANSIDE,NY,11572,0000,516,620,8100,1,
221479096,O,021001208,1,032212,000000000,NASSAU FINANCIAL FEDERAL C.U.,SUITE 250 N,WESTBURY,NY,11590,0000,516,742,4900,1,
221479397,O,021001208,1,082407,000000000,LONG ISLAND COMMUNITY FEDERAL CU,200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777,0000,631,476,6581,1,
221479407,O,021001208,1,082807,000000000,PORT WASHINGTON FEDERAL CREDIT UNION,157 MAIN STREET,PORT WASHINGTON,NY,11050,0000,516,883,3537,1,
221480807,O,021001208,1,041504,000000000,NASSAU EDUCATORS FCU,1000  CORPORATE DRIVE,WESTBURY,NY,11590,0000,516,561,0030,1,
221481181,O,021001208,1,033012,000000000,SUFFOLK FEDERAL CREDIT UN,3681 HORSEBLOCK ROAD,MEDFORD,NY,11763,0000,631,924,8000,1,
221482148,O,021001208,1,022814,000000000,ISLAND FEDERAL CREDIT UNION,120 MOTOR PARKWAY,HAUPPAUGE,NY,11788,0000,631,851,1100,1,
221482245,O,021001208,1,082307,000000000,MSBA EFCU,50 BANKS AVENUE,ROCKVILLE CTR.,NY,11570,0000,516,766,0009,1,
221482481,O,021001208,1,091007,000000000,BRANCH 6000 CREDIT UNION,630 BROADWAY,AMITYVILLE,NY,11701,2119,631,789,0303,1,
221492002,O,021001208,1,041013,000000000,LONG ISLAND STATE EMPLOYEES F.C.U.,250 VETS HWY,HAUPPAUGE,NY,11788,0000,631,291,9170,1,
221571363,O,021001208,1,012304,000000000,BANCO SANTANDER DE PR,ARTERIAL HOSTOS AVE. C2-#1,HATO REY,PR,00918,0000,787,281,2075,1,
221571376,O,021001208,1,012304,000000000,"BANCO SANTANDER,DE PR",ARTERIAL HOSTOS AVE. C2-#1,HATO REY,PR,00918,0000,787,281,2075,1,
221571415,O,021001208,1,102813,000000000,ORIENTAL BANK,"997 SAN ROBERTO ST, 5TH FLOOR",SAN JUAN,PR,00926,0000,787,993,4296,1,
221571473,O,021001208,1,031512,000000000,FIRSTBANK PUERTO RICO,1130 MUNOZ RIVERA A,SAN JUAN,PR,00927,0000,787,729,8024,1,
221572676,O,021001208,1,012304,000000000,BANCO SANTANDER DE PR,ARTERIAL HOSTOS AVE. C2-#1,HATO REY,PR,00918,0000,787,281,2075,1,
221572689,O,021001208,1,111411,000000000,SCOTIABANK DE PUERTO RICO,273 PONCE DE LEON AVE,HATO REY,PR,00918,0000,787,766,7992,1,
221572692,O,021001208,1,111411,000000000,SCOTIABANK DE PUERTO RICO,273 PONCE DE LEON AVE,HATO REY,PR,00918,0000,787,766,7992,1,
221572702,O,021001208,1,083010,000000000,BANCO POPULAR,PO BOX 362708,SAN JUAN,PR,00936,2708,787,751,9800,1,
221572838,O,021001208,1,092115,000000000,BANCO POPULAR DE PUERTO RICO,ATTN: DEPT 638,SAN JUAN,PR,00936,0000,787,751,9800,1,
221572867,O,021001208,1,111411,000000000,SCOTIABANK DE PUERTO RICO,273 PONCE DE LEON AVE,HATO REY,PR,00918,0000,787,766,7992,1,
221581638,O,021001208,1,041114,000000000,COOP DR=MANUEL ZENO GANDIA,URB. VILLA LOS SANTOS,ARECIBO,PR,00613,0000,787,815,2667,1,
221581641,O,021001208,1,060308,000000000,COOPACA,P O BOX 1056,ARECIBO,PR,00613,0000,787,815,7815,1,
221581667,O,021001208,1,052903,000000000,COOPERATIVA A/C YABUCOENA,CALLE RAMON QUINONES 1,YABUCOA,PR,00767,0000,787,893,2820,1,
221581670,O,021001208,1,031710,000000000,COOPERATIVA DE A/C ROOSEVELT ROADS,CARETERA #3 KM441,FAJARDO,PR,00738,0000,787,863,3045,1,
221581696,O,021001208,1,051308,000000000,CARIBE FCU,195 O'NEILL ST,SAN JAUN,PR,00918,2404,787,474,5147,1,
221581706,O,021001208,1,040208,000000000,COOP DE AHORRO Y CREDITO DE MOCA,EXPRESO 111,MOCA,PR,00676,0000,787,877,5070,1,
221581722,O,021001208,1,021715,000000000,COOPERATIVA A/C MAUNABO,APARTADO 127,MAUNABO,PR,00707,0000,787,861,2240,1,
221581748,O,021001208,1,043010,000000000,COOP DE AHORRO Y CREDITO ORIENTAL,CENTRO COMERCIAL HUMACAO,HUMACAO,PR,00792,0000,787,852,0964,1,
221581751,O,021001208,1,041707,000000000,COOP. A/C DEL VALENCIANO,BO. CEIBA NORTE,JUNCOS,PR,00777,0000,787,734,5291,1,
221581764,O,021001208,1,032602,000000000,VAPR FEDERAL CREDIT UNION,P.O. BOX 33017,SAN JUAN,PR,00933,0017,787,764,3729,1,
221581777,O,021001208,1,042707,000000000,CARIBE FCU,195 O'NEILL ST,SAN JUAN,PR,00918,2404,787,474,5147,1,
221581997,O,021001208,1,050207,000000000,COOPERATIVA A/C HERMANOS UNIDOS,CALLE DUANTE 205,SAN JUAN,PR,00917,0000,787,756,6161,1,
221582051,O,021001208,1,032910,000000000,COOP DE AHORRO Y CR DE LAJAS,# 14 JMT BASORA STREET,LAJAS,PR,00667,0000,787,899,1120,1,
221582077,O,021001208,1,111704,000000000,"COOPERATIVA DE A/C DE JAYUYA, INC.",PO BOX 338,JAYUYA,PR,00664,0000,787,828,4440,1,
221582080,O,021001208,1,082898,000000000,COOP. VEGABAJENA INC.,BOX 4622,VEJA BAJA,PR,00694,0000,809,855,3442,1,
221582174,O,021001208,1,052416,000000000,COOPERATIVA A/C DE YAUCO,500 CARR 128 INTER CARR 368,YAUCO,PR,00698,0000,787,856,1820,1,
221582213,O,021001208,1,032913,000000000,COOP PADRE MCDONALD,AVE. MUNOZ RIVERA,PONCE,PR,00717,0211,787,840,8382,1,
221582226,O,021001208,1,032601,000000000,COOP DE AHORRA Y CREDITO DE CAMUY,300 AVENIDA BALTAZAR JIMENEZ MENDEZ,CAMUY,PR,00627,0000,787,898,4970,1,
221582239,O,021001208,1,060208,000000000,COOP DE AHORRO Y CREDITO JUANA DIAZ,113 COMERCIO STREET,JUANA DIAZ,PR,00795,0000,787,580,0127,1,
221582284,O,021001208,1,031710,000000000,COOPERATIVA A/C MANATI INC,BOX 30562,MANATI,PR,00674,0000,787,854,2214,1,
221582310,O,021001208,1,080406,000000000,COOPERATIVA DE A/C DE CABO ROJO,RIUS RIVER # 20,CABO ROJO,PR,00623,0000,787,851,1337,1,
221582323,O,021001208,1,042209,000000000,COOP. DE AHORRO Y CREDITO HATILLO,GREGORIO PADILLA BUILDING,HATILLO,PR,00659,0000,787,898,3260,1,
221582336,O,021001208,1,032213,000000000,BORINQUEN FEDERAL CREDIT UNION,35 RAMEY SHOPPING CENTER,AGUADILLA,PR,00603,1262,809,890,8251,1,
221582378,O,021001208,1,041207,000000000,COOP DE AHORRO Y CREDITO SAN RAFAEL,CALLE RAFAEL RODRIQUEZ CANALS #1,QUEBRADILLAS,PR,00678,0000,809,895,2050,1,
221582417,O,021001208,1,032113,000000000,COOP. DE AHORRO CREDITO BARRANQUITAS,PLAZA SAN CRISTOBAL,BARRANQAUITAS,PR,00794,0000,787,857,3500,1,
221582459,O,021001208,1,112598,000000000,COOP. A/C LA PUERTORRIQUENA,GEORGETTI #82,RIO PIEDRAS,PR,00925,0000,787,765,1490,1,
221582501,O,021001208,1,052998,000000000,COOPERATIVA DE A/C PEPINIANA,PO BOX 572,SAN SEBASTIAN,PR,00685,0000,787,896,1544,1,
221582527,O,021001208,1,082898,000000000,COOP. DE A/C DE ADJUNTAS,PO BOX 5,ADJUNTAS,PR,00601,0000,787,829,3290,1,
221582569,O,021001208,1,110397,000000000,COOP. A/C LA SAGRADA FAMILIA,CALLE BOU NUM 38,COROZAL,PR,00783,0000,787,859,2650,1,
221582572,O,021001208,1,100410,000000000,FMHA SAVINGS & CREDIT UNION,SUITE 602,HATO REY,PR,00918,0000,787,617,7423,1,
221582585,O,021001208,1,050307,000000000,COOP. DE A/C LOMAS VERDES,URB LOMAS VERDES 3B-20,BAYAMON,PR,00956,0000,809,787,6292,1,
221672851,O,021001208,1,041613,000000000,FIRSTBANK,1130 MUNOZ RIVERA AVE,SAN JUAN,PR,00927,0000,787,729,8024,1,
221682540,O,021001208,1,050117,000000000,ST. THOMAS FEDERAL CREDIT UNION,#34B-35 NORRE GADE,ST. THOMAS,VI,00804,0000,340,774,9408,1,
221970346,O,021001208,1,102811,000000000,"CAPITAL ONE, N.A.",P.O. BOX 85139,RICHMOND,VA,23238,0000,866,561,2580,1,
221970443,O,021001208,1,071715,000000000,STERLING NATIONAL BANK,400 RELLA BOULEVARD,MONTEBELLO,NY,10901,0000,845,369,8040,1,
221970605,O,021001208,1,102811,000000000,"CAPITAL ONE, N.A.",P.O. BOX 85139,RICHMOND,VA,23238,0000,866,561,2580,1,
221970825,O,021001208,1,102915,000000000,PCSB BANK,2477 ROUTE 6,BREWSTER,NY,10509,0000,914,278,8992,1,
221970980,O,021001208,1,102915,000000000,PCSB BANK,2477 ROUTE 6,BREWSTER,NY,10509,0000,914,278,8992,1,
221971015,O,021001208,1,032712,000000000,RHINEBECK BANK,2 JEFFERSON PLAZA,POUGHKEEPSIE,NY,12601,0000,845,229,8800,1,
221971086,O,021001208,1,030116,000000000,RONDOUT SAVINGS BANK,1296 ULSTER AVE,KINGSTON,NY,12401,0000,845,331,0073,1,
221971138,O,021001208,1,032614,000000000,SAWYER SAVINGS BANK,P O BOX 59,SAUGERTIES,NY,12477,0000,845,217,6034,1,
221971264,O,021001208,1,040413,000000000,ULSTER SAVINGS BANK,180 SCHWENK DRIVE,KINGSTON,NY,12401,0000,845,338,6322,1,
221971293,O,021001208,1,082416,000000000,JPMORGAN CHASE,9301 CORBIN AVENUE,NORTHRIDGE,CA,91324,0000,813,432,3700,1,
221971316,O,021001208,1,071516,000000000,WALDEN SAVINGS BANK,15 SCOTTS CORNERS DRIVE,MONTGOMERY,NY,12549,0000,845,457,7700,1,
221971332,O,021001208,1,071715,000000000,STERLING NATIONAL BANK,400 RELLA BLVD,MONTEBELLO,NY,10901,0000,845,369,8040,1,
221972014,O,021001208,2,071612,221972234,WALLKILL VALLEY FED.,P.O. BOX 290,WALLKILL,NY,12589,0000,845,895,2051,1,
221972027,O,021001208,1,081899,000000000,SUNNYSIDE FED.S&L ASSOC OF IRVINGTON,56 MAIN STREET,IRVINGTON,NY,10533,0000,914,591,8000,1,
221972085,O,021001208,1,021216,000000000,MANUFACTURERS & TRADERS TRUST CO,2ND FLOOR,AMHERST,NY,14228,0000,800,724,2240,1,
221972098,O,021001208,1,031809,000000000,FIRST FEDERAL SAVINGS OF MIDDLETOWN,22 JAMES STREET,MIDDLETOWN,NY,10940,0000,845,343,1401,1,
221972111,O,021001208,1,031209,000000000,"HSBC BANK, USA",P.O. BOX 643,BUFFALO,NY,14240,0000,877,472,2249,1,
221972153,O,021001208,1,021216,000000000,MANUFACTURERS & TRADERS TRUST CO,2ND FLOOR,AMHERST,NY,14228,0000,800,724,2240,1,
221972221,O,021001208,1,081417,000000000,WALLKILL VALLEY FEDERAL S/L ASSOC,P O BOX 290,WALLKILL,NY,12589,0000,845,895,2051,1,
221972234,O,021001208,1,030910,000000000,WALLKILL VALLEY FED.,P.O. BOX 290,WALLKILL,NY,12589,0000,845,895,2051,1,
221972250,O,021001208,1,091514,000000000,NEW YORK COMMERCIAL BANK,102 DUFFY AVENUE,HICKSVILLE,NY,11801,0000,516,500,6310,1,
221973563,O,021001208,1,033109,000000000,USALLIANCE FEDERAL CREDIT UNION,600 MIDLAND AVE,RYE,NY,10580,0000,914,881,1653,1,
221973589,O,021001208,1,110314,000000000,HUDSON VALLEY FEDERAL CREDIT UNION,159 BARNEGAT ROAD,POUGHKEEPSIE,NY,12601,0000,800,468,3011,1,
221975024,O,021001208,1,031912,000000000,HUDSON VALLEY FCU,159 BARNEGAT ROAD,POUGHKEEPSIE,NY,12601,0000,845,463,3011,1,
221975846,O,021001208,1,100907,000000000,EDUCATIONAL & GOVERNMENT EFCU,333 NORTH CENTRAL AVE,HARTSDALE,NY,10530,0000,914,946,6200,1,
221975956,O,021001208,1,052708,000000000,TEG FEDERAL CREDIT UNION,1 COMMERCE STREET,POUGHKEEPSIE,NY,12603,0000,845,452,7323,1,
221976227,O,021001208,1,012401,000000000,ULSTER F.C.U.,PO BOX 2310,KINGSTON,NY,12402,0227,845,339,5544,1,
221976243,O,021001208,1,040902,000000000,MID-HUDSON VALLEY FCU,PO BOX 1429,KINGSTON,NY,12402,0000,845,336,4444,1,
221976654,O,021001208,1,042705,000000000,HUDSON HERITAGE FCU,25 RYKOWSKI LANE,MIDDLETOWN,NY,10941,0000,845,561,5607,1,
221976667,O,021001208,1,111813,000000000,HUDSON HERITAGE FCU,25 RYKOWSKI LANE,MIDDLETOWN,NY,10941,0000,845,561,5607,1,
221976722,O,021001208,1,120108,000000000,HUDSON HERITAGE FCU,25 RYKOWSKI LANE,MIDDLETOWN,NY,10941,0000,845,561,5607,1,
221976793,O,021001208,1,031710,000000000,MT VERNON NY POSTAL E.F.C.U.,15 SOUTH 1ST AVENUE,MT. VERNON,NY,10550,0000,914,668,0638,1,
221976803,O,021001208,1,101207,000000000,SCF WESTCHESTER NY EMPLOYEE FCU,ROOM #1139,WHITE PLAINS,NY,10610,9775,914,694,3421,1,
221976861,O,021001208,1,100112,000000000,USALLIANCE FEDERAL CREDIT UNION,600 MIDLAND AVE,RYE,NY,10580,0000,914,921,0500,1,
221977006,O,021001208,1,030215,000000000,STAMFORD POSTAL EMP. F.C.U.,2001 W MAIN STREET #165,STAMFORD,CT,06902,0000,203,964,1229,1,
221977035,O,021001208,1,073012,000000000,EDUCATIONAL & GOV. EMPLOYEES FCU,333 NORTH CENTRAL AVE.,HARTSDALE,NY,10530,0000,914,946,6200,1,
221978791,O,021001208,1,042705,000000000,HUDSON HERITAGE FCU,25 RYKOWSKI LANE,MIDDLETOWN,NY,10941,0000,845,561,5607,1,
221978966,O,021001208,1,042606,000000000,ROCKLAND EMPLOYEES F.C.U.,170 EAST CENTRAL AVENUE,SPRING VALLEY,NY,10977,0000,845,371,5804,1,
221978982,O,021001208,1,080708,000000000,SING SING EFCU,2 CHURCH STREET,OSSINING,NY,10562,0000,914,762,3372,1,
221979101,O,021001208,1,032813,000000000,PALISADES FEDERAL CREDIT UNION,300 NORTH MIDDLETOWN RD,PEARL RIVER,NY,10965,0000,845,664,6110,1,
221979114,O,021001208,1,031610,000000000,HUDSON RIVERS TEACHERS FCU,3563 MOHEGAN AVENUE,MOHEGAN LAKE,NY,10547,0000,914,526,4015,1,
221979321,O,021001208,1,010617,000000000,MID-HUDSON VALLEY FEDERAL C.U.,PO BOX 1429,KINGSTON,NY,12402,0000,845,336,4444,1,
221979334,O,021001208,1,080116,000000000,MID-HUDSON VALLEY FEDERAL C.U.,P O BOX 1429,KINGSTON,NY,12402,0000,845,336,4444,1,
221979363,O,021001208,1,082916,000000000,HUDSON VALLEY F.C.U.,P.O. BOX 1071,POUGHKEEPSIE,NY,12601,1071,845,463,3011,1,
221979936,O,021001208,1,090116,000000000,ROCKLAND EMPLOYEES F.C.U.,170 EAST CENTRAL AVE,SPRING VALLEY,NY,10977,0000,845,371,5804,1,
221981063,O,021001208,1,052615,000000000,USALLIANCE FEDERAL CREDIT UNION,411 THEODORE FREMD AVENUE SUITE 350,RYE,NY,10580,0000,914,921,0500,1,
221981102,O,021001208,1,040709,000000000,WHITE PLAINS POST OFFICE E.F.C.U.,100 FISHER AVE,WHITE PLAINS,NY,10601,0000,914,761,6507,1,
221981254,O,021001208,1,041614,000000000,SUMA (YONKERS) F.C.U.,125 CORPORATE BOULEVARD,YONKERS,NY,10701,0000,914,220,4825,1,
221981335,O,021001208,1,032207,000000000,QUORUM FEDERAL CREDIT UNION,SUITE 401,PURCHASE,NY,10577,0000,800,874,5544,1,
221981652,O,021001208,1,031909,000000000,PORT CHESTER TEACHERS F.C.U.,14 RYE RIDGE PLAZA,RYE BROOK,NY,10573,0000,914,939,4870,1,
221982091,O,021001208,1,100112,000000000,HUDSON VALLEY F.C.U.,670 STONELEIGH AVE,CARMEL,NY,10512,0000,845,463,3011,1,
221982130,O,021001208,1,031810,000000000,NORTHEAST ALLIANCE F.C.U.,35 BARDONIA ROAD,BARDONIA,NY,10954,0000,845,735,7800,1,
221982156,O,021001208,1,071015,000000000,USALLIANCE FEDERAL CREDIT UNION,411 THEODORE FREMD AVE SUITE 350,RYE,NY,10580,0000,914,921,0500,1,
221982389,O,021001208,1,080607,000000000,(AFCU) ACADEMIC FEDERAL CREDIT UNION,235 ELM ROAD,BRIARCLIFF MANOR,NY,10510,0000,914,923,3608,1,
222079291,O,021001208,1,082807,000000000,BECCO BUFFALO FCU,35 SAWYER AVE,TONAWANDA,NY,14150,0000,716,879,0415,1,
222079385,O,021001208,1,081512,000000000,CROSSROADS COMMUNITY FCU,3031 WILLIAM STREET,CHEEKTOWAGA,NY,14227,0000,716,896,8084,1,
222079424,O,021001208,1,041894,000000000,BUFFALO METROPOLITAN F.C.U.,62 SO ELMWOOD AVE.,BUFFALO,NY,14202,0000,716,847,6960,1,
222079440,O,021001208,1,040208,000000000,BUFFALO CONRAIL FCU,1481 HARLEM ROAD,CHEEKTOWAGA,NY,14206,0000,716,897,2383,1,
222079453,O,021001208,1,082407,000000000,BUFFALO POLICE FCU,ROOM 103,BUFFALO,NY,14202,0000,716,851,4490,1,
222079466,O,021001208,1,032213,000000000,BUFFALO COMMUNITY FCU,1155 WILLIAM STREET,BUFFALO,NY,14206,0000,716,854,2458,1,
222079495,O,021001208,1,062609,000000000,BUFFALO SERVICE CU,SUITE 126,BUFFALO,NY,14202,0000,716,842,1320,1,
222079518,O,021001208,1,041406,000000000,THE SUMMIT FEDERAL CU,100 MARINA DRIVE,ROCHESTER,NY,14626,0000,585,453,7060,1,
222079550,O,021001208,1,092107,000000000,CHEEKTOWAGA CENTRL FEDERAL CREDIT UN,SUITE 49,CHEEKTOWAGA,NY,14227,0000,716,684,1741,1,
222079602,O,021001208,1,041714,000000000,DUNLOP EMPLOYEES FCU,10 SHERIDAN DR,TONAWANDA,NY,14150,0000,716,873,4112,1,
222079631,O,021001208,1,092107,000000000,ERIE COUNTY EMPLOYEES C.U.,95 FRANKLIN ST. RM. 111,BUFFALO,NY,14202,0000,716,858,7967,1,
222079754,O,021001208,1,082807,000000000,IRS BUFFALO FEDERAL CREDIT UNION,P O BOX 5016,BUFFALO,NY,14202,5016,716,854,3714,1,
222079806,O,021001208,2,093009,222382315,THE SUMMIT FEDERAL C.U.,100 MARINA DR,ROCHESTER,NY,14626,0000,585,453,7064,1,
222079822,O,021001208,1,052311,000000000,AFGM ENTERPRISE FEDERAL CREDIT UNION,132 CAYUGA ROAD,CHEEKTOWAGA,NY,14225,0000,716,634,3636,1,
222079835,O,021001208,1,032113,000000000,FINANCIAL TRUST FEDERAL CREDIT UN,3333 HARLEM ROAD,CHEEKTOWAGA,NY,14225,0000,716,831,3007,1,
222079848,O,021001208,1,041113,000000000,MARYVALE SCHOOLS FCU,1050 MARYVALE DRIVE,CHEEKTOWAGA,NY,14225,0000,716,633,8750,1,
222079974,O,021001208,1,042209,000000000,CADETS FEDERAL CREDIT UNION,927 GRANT STREET,BUFFALO,NY,14207,0000,716,873,1174,1,
222080060,O,021001208,1,100107,000000000,SISTERS HOSPITAL EMPLOYEES FCU,2157 MAIN STREET,BUFFALO,NY,14214,0000,716,862,1472,1,
222080112,O,021001208,1,090407,000000000,ST. JOHN'S BUFFALO FCU,2322 SENECA STREET,BUFFALO,NY,14210,0000,716,823,1527,1,
222080125,O,021001208,1,092807,000000000,ST. JOHN UNITED FEDERAL CREDIT UNION,184 GOODELL STREET,BUFFALO,NY,14204,0000,716,847,1815,1,
222080138,O,021001208,1,092407,000000000,ST. JOSEPH'S PARISH BUFFALO FCU,454 ENGLEWOOD AVENUE,"BUFFALO,",NY,14223,0000,716,833,9670,1,
222080141,O,021001208,1,092413,000000000,SWEET HOME FEDERAL CREDIT UNION,1960 SWEET HOME RD,AMHERST,NY,14228,0000,716,691,9187,1,
222080183,O,021001208,2,040414,222382221,UKRAINIAN FCU,824 RIDGE ROAD E.,ROCHESTER,NY,14621,0000,585,544,9518,1,
222080222,O,021001208,1,040709,000000000,WESTERN DIVISION FCU,6750 MAIN STREET,WILLIAMSVILLE,NY,14221,0000,716,632,9328,1,
226072346,O,021001208,1,012312,000000000,INVESTORS BANK,101 JFK PARKWAY,SHORT HILLS,NJ,07078,0000,973,376,5100,1,
222080264,O,021001208,2,031517,222379069,CLARENCE COMMUNITY & SCHOOLS FCU,P.O. BOX 657,CLARENCE,NY,14031,0000,716,630,0888,1,
222080277,O,021001208,1,031809,000000000,RIVERSIDE CREDIT UNION,245 VULCAN STREET,BUFFALO,NY,14207,0000,716,875,1747,1,
222082741,O,021001208,1,082907,000000000,CROSSROADS COMMUNITY FCU,3031 WILLIAM STREET,CHEEKTOWAGA,NY,14227,0000,716,896,8084,1,
222083070,O,021001208,1,072507,000000000,MORTON R. LANE STATE UNIVERSITY,388 ENGLEWOOD AVENUE,BUFFALO,NY,14223,0000,716,837,2007,1,
222083355,O,021001208,1,090607,000000000,TONAWANDA COMMUNITY FCU,257 HIGHLAND PARKWAY,BUFFALO,NY,14223,0000,716,873,4688,1,
222370440,O,021001208,1,101116,000000000,KEYBANK NATIONAL ASSOCIATION,NY-31-17-0119,ALBANY,NY,12211,0000,800,539,2968,1,
222371054,O,021001208,1,040315,000000000,CITIZENS BANK NA,ROP440,RIVERSIDE,RI,02915,0000,800,883,4224,1,
222371656,O,021001208,1,072513,000000000,LAKE SHORE SAVINGS BANK,31 EAST FOURTH STREET,DUNKIRK,NY,14048,0000,716,366,4070,1,
222371698,O,021001208,1,103017,000000000,FAIRPORT SAVINGS BANK,45 SOUTH MAIN STREET,FAIRPORT,NY,14450,0000,585,223,9080,1,
222371740,O,021001208,1,091214,000000000,"MAPLE CITY SAVINGS BANK, FSB",145 MAIN STREET,HORNELL,NY,14843,0000,607,324,1822,1,
222371805,O,021001208,1,052303,000000000,MEDINA SAVINGS & LOAN ASSOC.,11182 MAPLE RIDGE ROAD,MEDINA,NY,14103,0000,585,798,2801,1,
222371863,O,021001208,1,120211,000000000,ESL FEDERAL CREDIT UNION,CORPORATE HEADQUARTERS,ROCHESTER,NY,14604,2424,585,336,1000,1,
222371876,O,021001208,1,031609,000000000,"HSBC BANK, USA",P.O. BOX 643,BUFFALO,NY,14240,0000,877,472,2249,1,
222379069,O,021001208,1,031611,000000000,CLARENCE COMMUNITY & SCHOOLS FCU,P.O. BOX 657,CLARENCE,NY,14031,0000,716,630,0888,1,
222379072,O,021001208,1,033012,000000000,ALBION SCHOOL EMPLOYEES FCU,254 EAST AVENUE,ALBION,NY,14411,0000,525,589,9204,1,
222379085,O,021001208,1,062614,000000000,COBBLESTONE COUNTRY FEDERAL CR UN,299 WEST AVE,ALBION,NY,14411,0000,585,589,5286,1,
222379098,O,021001208,1,080607,000000000,ALLEGANY COMMUNITY F.C.U.,180 WEST MAIN STREET,ALLEGANY,NY,14706,0000,716,373,2482,1,
222379108,O,021001208,1,090607,000000000,OLEAN TEACHERS & POSTAL FCU,1700 CONSTITUTION AVENUE,OLEAN,NY,14760,0000,716,373,0155,1,
222379124,O,021001208,1,092507,000000000,LAKE SHORE FCU,P O BOX 227,ANGOLA,NY,14006,0000,716,549,4150,1,
222379137,O,021001208,1,081307,000000000,ATT-WYO CORRECTIONAL EMP. FED. C.U.,221 EAST MAIN STREET,ATTICA,NY,14011,0000,585,591,1055,1,
222379179,O,021001208,1,031309,000000000,V A C EMPLOYEES FCU,2 WILSON AVENUE,BATH,NY,14810,0941,607,776,3684,1,
222379195,O,021001208,1,032511,000000000,GREATER WOODLAWN FCU,S-3811 LAKESHORE ROAD,BLASDELL,NY,14219,0000,716,826,6427,1,
222379205,O,021001208,1,060104,000000000,BROCKPORT FEDERAL C.U.,12 LIBERTY STRET,BROCKPORT,NY,14420,0000,585,637,9179,1,
222380281,O,021001208,1,031710,000000000,CANANDAIGUA FCU,3210 RT. 364,CANANDAIGUA,NY,14424,0000,585,394,2436,1,
222380320,O,021001208,1,040209,000000000,WESTSIDE COMMUNITY FEDERAL CU,P.O. BOX 316,CHURCHVILLE,NY,14428,0000,585,293,3840,1,
222380359,O,021001208,1,051208,000000000,CORNING FEDERAL CREDIT UNION,ONE CREDIT UNION PLAZA,CORNING,NY,14830,0000,607,962,3144,1,
222380388,O,021001208,1,122613,000000000,SERVU FCU,9823 SCIENCE CENTER RD.,PAINTED POST,NY,14870,0000,607,936,2293,1,
222380391,O,021001208,1,081307,000000000,ALCO FEDERAL CREDIT UNION,2859 LINDY LANE,WELLSVILLE,NY,14895,0000,585,593,4959,1,
222380427,O,021001208,1,060308,000000000,LANCASTER-DEPEW FCU,30 BRUNSWICK ROAD,DEPEW,NY,14043,4003,716,681,1460,1,
222380443,O,021001208,1,081407,000000000,MOOG EMPLOYEE F.C.U.,SENECA STREET,EAST AURORA,NY,14052,0000,716,655,2360,1,
222380508,O,021001208,1,041709,000000000,NIAGARA REGIONAL FCU,1285 ERIE AVENUE,NORTH TONAWANDA,NY,14120,0000,716,694,4987,1,
222380524,O,021001208,1,090607,000000000,OLEAN TEACHERS & POSTAL FCU,1700 CONSTITUTION AVENUE,OLEAN,NY,14760,0000,716,373,0155,1,
222380579,O,021001208,1,120503,000000000,ST. PIUS X CHURCH FCU,2998 CHILI AVENUE,ROCHESTER,NY,14624,0000,585,247,0724,1,
222380595,O,021001208,1,040408,000000000,GREATER CHAUTAUQUA FCU,51 EAST MAIN STREET,FALCONER,NY,14733,0000,716,665,3799,1,
222380634,O,021001208,1,082807,000000000,FAIRPORT FEDERAL CREDIT UNION,70 SOUTH MAIN STREET,FAIRPORT,NY,14450,0000,585,223,9151,1,
